DATE,TIME,DOY,ASY-D,ASY-H,SYM-D,SYM-H
13/01/2020,41:00.0,13,17,16,4,-3
13/01/2020,42:00.0,13,16,16,4,-3
13/01/2020,43:00.0,13,16,17,4,-3
13/01/2020,44:00.0,13,16,18,4,-2
13/01/2020,45:00.0,13,16,17,4,-3
13/01/2020,46:00.0,13,15,17,4,-3
13/01/2020,47:00.0,13,16,17,4,-2
13/01/2020,48:00.0,13,16,16,4,-3
13/01/2020,49:00.0,13,15,17,4,-2
13/01/2020,50:00.0,13,15,18,4,-2
13/01/2020,51:00.0,13,16,19,4,-2
13/01/2020,52:00.0,13,16,20,4,-1
13/01/2020,53:00.0,13,16,20,4,-1
13/01/2020,54:00.0,13,16,20,4,-1
13/01/2020,55:00.0,13,16,22,4,-1
13/01/2020,56:00.0,13,17,22,4,-1
13/01/2020,57:00.0,13,17,22,4,-1
13/01/2020,58:00.0,13,17,22,4,-1
13/01/2020,59:00.0,13,17,22,4,-1
13/01/2020,00:00.0,13,17,22,4,-1
13/01/2020,01:00.0,13,17,22,4,-1
13/01/2020,02:00.0,13,18,22,5,-1
13/01/2020,03:00.0,13,18,22,5,-1
13/01/2020,04:00.0,13,17,22,5,-1
13/01/2020,05:00.0,13,17,22,5,-1
13/01/2020,06:00.0,13,18,20,4,-1
13/01/2020,07:00.0,13,17,21,5,-1
13/01/2020,08:00.0,13,17,19,5,0
13/01/2020,09:00.0,13,17,19,5,0
13/01/2020,10:00.0,13,18,20,5,0
13/01/2020,11:00.0,13,18,20,4,0
13/01/2020,12:00.0,13,17,20,5,0
13/01/2020,13:00.0,13,17,20,5,0
13/01/2020,14:00.0,13,17,20,5,0
13/01/2020,15:00.0,13,17,18,5,0
13/01/2020,16:00.0,13,17,18,5,0
13/01/2020,17:00.0,13,17,19,5,0
13/01/2020,18:00.0,13,16,18,5,0
13/01/2020,19:00.0,13,16,18,5,0
13/01/2020,20:00.0,13,16,18,5,0
13/01/2020,21:00.0,13,16,18,5,0
13/01/2020,22:00.0,13,16,18,5,0
13/01/2020,23:00.0,13,16,18,5,0
13/01/2020,24:00.0,13,16,19,4,0
13/01/2020,25:00.0,13,16,19,4,0
13/01/2020,26:00.0,13,16,18,4,0
13/01/2020,27:00.0,13,17,18,5,-1
13/01/2020,28:00.0,13,16,18,4,0
13/01/2020,29:00.0,13,16,18,4,0
13/01/2020,30:00.0,13,16,18,4,0
13/01/2020,31:00.0,13,17,20,4,0
13/01/2020,32:00.0,13,17,20,5,0
13/01/2020,33:00.0,13,17,20,5,0
13/01/2020,34:00.0,13,17,20,5,0
13/01/2020,35:00.0,13,16,20,4,0
13/01/2020,36:00.0,13,16,19,5,0
13/01/2020,37:00.0,13,16,18,5,0
13/01/2020,38:00.0,13,16,19,5,0
13/01/2020,39:00.0,13,15,18,5,0
13/01/2020,40:00.0,13,15,18,4,0
13/01/2020,41:00.0,13,15,18,4,0
13/01/2020,42:00.0,13,15,18,5,0
13/01/2020,43:00.0,13,14,18,5,0
13/01/2020,44:00.0,13,15,18,5,-1
13/01/2020,45:00.0,13,14,17,4,-1
13/01/2020,46:00.0,13,14,17,4,-1
13/01/2020,47:00.0,13,14,17,4,-1
13/01/2020,48:00.0,13,14,17,4,-1
13/01/2020,49:00.0,13,14,17,4,-1
13/01/2020,50:00.0,13,14,17,4,-1
13/01/2020,51:00.0,13,14,18,4,-1
13/01/2020,52:00.0,13,15,18,4,-1
13/01/2020,53:00.0,13,14,19,4,0
13/01/2020,54:00.0,13,15,17,4,0
13/01/2020,55:00.0,13,15,19,4,1
13/01/2020,56:00.0,13,15,19,4,1
13/01/2020,57:00.0,13,14,19,4,1
13/01/2020,58:00.0,13,14,19,4,1
13/01/2020,59:00.0,13,14,19,4,1
13/01/2020,00:00.0,13,14,18,4,1
13/01/2020,01:00.0,13,14,18,4,1
13/01/2020,02:00.0,13,13,18,4,0
13/01/2020,03:00.0,13,13,18,4,0
13/01/2020,04:00.0,13,13,18,4,0
13/01/2020,05:00.0,13,13,18,4,0
13/01/2020,06:00.0,13,13,18,4,1
13/01/2020,07:00.0,13,13,19,4,1
13/01/2020,08:00.0,13,13,17,4,1
13/01/2020,09:00.0,13,13,17,4,1
13/01/2020,10:00.0,13,13,18,4,0
13/01/2020,11:00.0,13,13,18,4,0
13/01/2020,12:00.0,13,13,18,4,0
13/01/2020,13:00.0,13,13,18,4,1
13/01/2020,14:00.0,13,13,18,4,1
13/01/2020,15:00.0,13,13,18,4,1
13/01/2020,16:00.0,13,13,18,4,1
13/01/2020,17:00.0,13,13,18,4,1
13/01/2020,18:00.0,13,13,19,4,1
13/01/2020,19:00.0,13,13,18,4,1
13/01/2020,20:00.0,13,13,18,4,1
13/01/2020,21:00.0,13,13,18,3,1
13/01/2020,22:00.0,13,13,18,4,1
13/01/2020,23:00.0,13,12,19,3,0
13/01/2020,24:00.0,13,13,17,3,1
13/01/2020,25:00.0,13,13,18,3,1
13/01/2020,26:00.0,13,12,18,3,1
13/01/2020,27:00.0,13,12,18,3,0
13/01/2020,28:00.0,13,12,18,3,0
13/01/2020,29:00.0,13,12,17,3,0
13/01/2020,30:00.0,13,12,17,3,0
13/01/2020,31:00.0,13,12,18,3,0
13/01/2020,32:00.0,13,12,18,3,1
13/01/2020,33:00.0,13,12,18,3,1
13/01/2020,34:00.0,13,12,18,3,1
13/01/2020,35:00.0,13,12,17,3,1
13/01/2020,36:00.0,13,12,17,3,1
13/01/2020,37:00.0,13,12,17,3,1
13/01/2020,38:00.0,13,12,17,3,1
13/01/2020,39:00.0,13,12,18,3,0
13/01/2020,40:00.0,13,12,17,3,0
13/01/2020,41:00.0,13,12,17,3,0
13/01/2020,42:00.0,13,11,17,3,1
13/01/2020,43:00.0,13,12,17,3,1
13/01/2020,44:00.0,13,12,16,3,1
13/01/2020,45:00.0,13,12,16,3,0
13/01/2020,46:00.0,13,12,17,3,1
13/01/2020,47:00.0,13,12,17,3,1
13/01/2020,48:00.0,13,12,17,3,1
13/01/2020,49:00.0,13,11,17,3,0
13/01/2020,50:00.0,13,11,17,3,0
13/01/2020,51:00.0,13,11,17,3,1
13/01/2020,52:00.0,13,11,17,3,1
13/01/2020,53:00.0,13,11,16,3,1
13/01/2020,54:00.0,13,11,17,3,0
13/01/2020,55:00.0,13,10,17,3,1
13/01/2020,56:00.0,13,11,17,3,0
13/01/2020,57:00.0,13,10,17,3,1
13/01/2020,58:00.0,13,11,16,3,0
13/01/2020,59:00.0,13,11,17,3,0
13/01/2020,00:00.0,13,11,17,2,0
13/01/2020,01:00.0,13,10,17,2,0
13/01/2020,02:00.0,13,10,17,2,0
13/01/2020,03:00.0,13,10,16,2,0
13/01/2020,04:00.0,13,9,17,2,0
13/01/2020,05:00.0,13,10,17,2,0
13/01/2020,06:00.0,13,9,17,2,0
13/01/2020,07:00.0,13,9,16,2,0
13/01/2020,08:00.0,13,9,16,2,1
13/01/2020,09:00.0,13,9,16,2,0
13/01/2020,10:00.0,13,9,17,2,0
13/01/2020,11:00.0,13,8,17,2,0
13/01/2020,12:00.0,13,9,16,2,0
13/01/2020,13:00.0,13,9,16,2,0
13/01/2020,14:00.0,13,9,16,2,0
13/01/2020,15:00.0,13,8,16,2,0
13/01/2020,16:00.0,13,8,16,2,0
13/01/2020,17:00.0,13,9,16,2,0
13/01/2020,18:00.0,13,8,16,2,0
13/01/2020,19:00.0,13,8,16,2,0
13/01/2020,20:00.0,13,8,16,2,0
13/01/2020,21:00.0,13,9,15,2,0
13/01/2020,22:00.0,13,9,15,2,0
13/01/2020,23:00.0,13,8,16,2,0
13/01/2020,24:00.0,13,8,16,2,0
13/01/2020,25:00.0,13,8,17,2,0
13/01/2020,26:00.0,13,7,17,2,0
13/01/2020,27:00.0,13,8,16,2,0
13/01/2020,28:00.0,13,8,16,2,0
13/01/2020,29:00.0,13,8,15,2,0
13/01/2020,30:00.0,13,8,16,2,0
13/01/2020,31:00.0,13,8,16,2,0
13/01/2020,32:00.0,13,8,15,2,0
13/01/2020,33:00.0,13,7,16,1,-1
13/01/2020,34:00.0,13,7,16,1,0
13/01/2020,35:00.0,13,7,15,1,0
13/01/2020,36:00.0,13,7,16,1,0
13/01/2020,37:00.0,13,7,15,1,0
13/01/2020,38:00.0,13,7,15,1,0
13/01/2020,39:00.0,13,7,16,1,-1
13/01/2020,40:00.0,13,7,16,1,0
13/01/2020,41:00.0,13,7,16,1,0
13/01/2020,42:00.0,13,6,16,1,0
13/01/2020,43:00.0,13,6,17,1,0
13/01/2020,44:00.0,13,7,15,1,0
13/01/2020,45:00.0,13,7,15,1,0
13/01/2020,46:00.0,13,7,15,1,0
13/01/2020,47:00.0,13,7,14,1,-1
13/01/2020,48:00.0,13,7,15,1,-1
13/01/2020,49:00.0,13,6,15,1,-1
13/01/2020,50:00.0,13,7,14,1,-1
13/01/2020,51:00.0,13,7,14,1,-1
13/01/2020,52:00.0,13,6,14,1,-1
13/01/2020,53:00.0,13,7,15,0,-1
13/01/2020,54:00.0,13,7,14,0,-2
13/01/2020,55:00.0,13,8,15,0,-1
13/01/2020,56:00.0,13,8,15,0,-1
13/01/2020,57:00.0,13,8,15,0,-1
13/01/2020,58:00.0,13,8,14,0,-1
13/01/2020,59:00.0,13,8,14,0,-1
13/01/2020,00:00.0,13,9,13,0,-1
13/01/2020,01:00.0,13,9,13,0,-1
13/01/2020,02:00.0,13,9,13,0,-1
13/01/2020,03:00.0,13,9,13,0,-1
13/01/2020,04:00.0,13,8,13,0,0
13/01/2020,05:00.0,13,8,14,0,0
13/01/2020,06:00.0,13,8,13,0,0
13/01/2020,07:00.0,13,9,13,0,0
13/01/2020,08:00.0,13,9,13,0,0
13/01/2020,09:00.0,13,9,14,0,0
13/01/2020,10:00.0,13,10,13,0,0
13/01/2020,11:00.0,13,10,13,0,0
13/01/2020,12:00.0,13,10,14,0,0
13/01/2020,13:00.0,13,10,14,0,0
13/01/2020,14:00.0,13,10,12,0,1
13/01/2020,15:00.0,13,10,12,0,1
13/01/2020,16:00.0,13,10,11,0,1
13/01/2020,17:00.0,13,10,12,0,1
13/01/2020,18:00.0,13,10,14,0,2
13/01/2020,19:00.0,13,10,14,0,2
13/01/2020,20:00.0,13,10,12,0,2
13/01/2020,21:00.0,13,10,13,0,2
13/01/2020,22:00.0,13,11,12,0,2
13/01/2020,23:00.0,13,11,11,0,2
13/01/2020,24:00.0,13,11,12,0,2
13/01/2020,25:00.0,13,11,12,0,2
13/01/2020,26:00.0,13,13,11,0,3
13/01/2020,27:00.0,13,12,11,0,2
13/01/2020,28:00.0,13,13,12,0,3
13/01/2020,29:00.0,13,12,11,0,2
13/01/2020,30:00.0,13,13,12,0,2
13/01/2020,31:00.0,13,13,11,0,2
13/01/2020,32:00.0,13,13,10,0,2
13/01/2020,33:00.0,13,13,12,0,2
13/01/2020,34:00.0,13,13,11,0,2
13/01/2020,35:00.0,13,14,10,0,2
13/01/2020,36:00.0,13,14,11,0,2
13/01/2020,37:00.0,13,15,11,0,2
13/01/2020,38:00.0,13,14,11,0,2
13/01/2020,39:00.0,13,14,10,0,2
13/01/2020,40:00.0,13,13,11,0,2
13/01/2020,41:00.0,13,14,11,0,2
13/01/2020,42:00.0,13,13,11,0,2
13/01/2020,43:00.0,13,14,10,0,2
13/01/2020,44:00.0,13,15,10,0,2
13/01/2020,45:00.0,13,14,9,0,2
13/01/2020,46:00.0,13,14,8,0,2
13/01/2020,47:00.0,13,14,8,0,2
13/01/2020,48:00.0,13,14,9,0,1
13/01/2020,49:00.0,13,16,9,0,1
13/01/2020,50:00.0,13,15,9,0,1
13/01/2020,51:00.0,13,15,8,0,0
13/01/2020,52:00.0,13,15,7,0,1
13/01/2020,53:00.0,13,15,8,0,1
13/01/2020,54:00.0,13,14,7,0,1
13/01/2020,55:00.0,13,14,8,0,1
13/01/2020,56:00.0,13,14,8,0,1
13/01/2020,57:00.0,13,15,8,0,1
13/01/2020,58:00.0,13,15,7,0,1
13/01/2020,59:00.0,13,15,8,1,1
13/01/2020,00:00.0,13,15,8,0,1
13/01/2020,01:00.0,13,14,8,0,1
13/01/2020,02:00.0,13,14,8,0,0
13/01/2020,03:00.0,13,14,7,0,1
13/01/2020,04:00.0,13,14,7,1,1
13/01/2020,05:00.0,13,15,7,1,1
13/01/2020,06:00.0,13,14,7,1,1
13/01/2020,07:00.0,13,14,8,1,1
13/01/2020,08:00.0,13,14,8,1,1
13/01/2020,09:00.0,13,14,7,1,1
13/01/2020,10:00.0,13,15,7,1,1
13/01/2020,11:00.0,13,15,7,1,1
13/01/2020,12:00.0,13,14,8,1,1
13/01/2020,13:00.0,13,16,8,1,1
13/01/2020,14:00.0,13,15,8,1,1
13/01/2020,15:00.0,13,15,7,1,1
13/01/2020,16:00.0,13,15,6,1,1
13/01/2020,17:00.0,13,15,7,1,1
13/01/2020,18:00.0,13,15,7,1,1
13/01/2020,19:00.0,13,15,7,1,1
13/01/2020,20:00.0,13,15,7,1,1
13/01/2020,21:00.0,13,16,8,1,1
13/01/2020,22:00.0,13,15,8,1,1
13/01/2020,23:00.0,13,15,7,1,1
13/01/2020,24:00.0,13,15,7,1,1
13/01/2020,25:00.0,13,14,7,1,1
13/01/2020,26:00.0,13,15,7,1,1
13/01/2020,27:00.0,13,15,6,1,1
13/01/2020,28:00.0,13,15,6,1,1
13/01/2020,29:00.0,13,16,7,1,1
13/01/2020,30:00.0,13,16,7,1,1
13/01/2020,31:00.0,13,16,7,1,1
13/01/2020,32:00.0,13,16,7,2,1
13/01/2020,33:00.0,13,16,6,2,1
13/01/2020,34:00.0,13,16,6,2,1
13/01/2020,35:00.0,13,15,6,1,0
13/01/2020,36:00.0,13,15,7,2,1
13/01/2020,37:00.0,13,15,7,1,1
13/01/2020,38:00.0,13,16,7,2,1
13/01/2020,39:00.0,13,15,7,2,1
13/01/2020,40:00.0,13,15,8,1,0
13/01/2020,41:00.0,13,16,6,2,1
13/01/2020,42:00.0,13,15,6,2,1
13/01/2020,43:00.0,13,16,6,2,1
13/01/2020,44:00.0,13,15,6,2,1
13/01/2020,45:00.0,13,15,5,2,1
13/01/2020,46:00.0,13,14,6,2,1
13/01/2020,47:00.0,13,14,6,2,2
13/01/2020,48:00.0,13,15,6,2,2
13/01/2020,49:00.0,13,15,6,2,2
13/01/2020,50:00.0,13,15,5,2,1
13/01/2020,51:00.0,13,16,6,2,1
13/01/2020,52:00.0,13,17,6,2,1
13/01/2020,53:00.0,13,17,5,2,0
13/01/2020,54:00.0,13,17,6,2,0
13/01/2020,55:00.0,13,17,6,2,0
13/01/2020,56:00.0,13,18,5,2,0
13/01/2020,57:00.0,13,18,5,2,-1
13/01/2020,58:00.0,13,18,5,2,-1
13/01/2020,59:00.0,13,18,5,2,-1
13/01/2020,00:00.0,13,18,5,2,-1
13/01/2020,01:00.0,13,18,6,2,-2
13/01/2020,02:00.0,13,19,6,2,-2
13/01/2020,03:00.0,13,18,5,2,-2
13/01/2020,04:00.0,13,18,5,2,-2
13/01/2020,05:00.0,13,18,5,2,-2
13/01/2020,06:00.0,13,19,5,2,-2
13/01/2020,07:00.0,13,19,5,1,-2
13/01/2020,08:00.0,13,19,5,2,-2
13/01/2020,09:00.0,13,19,5,2,-2
13/01/2020,10:00.0,13,20,5,2,-2
13/01/2020,11:00.0,13,19,5,2,-2
13/01/2020,12:00.0,13,20,5,1,-2
13/01/2020,13:00.0,13,20,4,1,-2
13/01/2020,14:00.0,13,20,5,1,-2
13/01/2020,15:00.0,13,21,5,1,-2
13/01/2020,16:00.0,13,21,5,1,-2
13/01/2020,17:00.0,13,20,5,1,-2
13/01/2020,18:00.0,13,21,5,1,-2
13/01/2020,19:00.0,13,21,5,1,-2
13/01/2020,20:00.0,13,21,5,1,-2
13/01/2020,21:00.0,13,21,5,1,-2
13/01/2020,22:00.0,13,22,6,1,-2
13/01/2020,23:00.0,13,21,6,1,-2
13/01/2020,24:00.0,13,22,6,1,-2
13/01/2020,25:00.0,13,23,6,1,-2
13/01/2020,26:00.0,13,22,6,1,-2
13/01/2020,27:00.0,13,23,6,1,-2
13/01/2020,28:00.0,13,23,6,1,-2
13/01/2020,29:00.0,13,23,6,1,-2
13/01/2020,30:00.0,13,23,6,1,-2
13/01/2020,31:00.0,13,23,6,1,-2
13/01/2020,32:00.0,13,24,5,1,-2
13/01/2020,33:00.0,13,24,6,1,-2
13/01/2020,34:00.0,13,23,6,1,-2
13/01/2020,35:00.0,13,25,5,1,-2
13/01/2020,36:00.0,13,24,5,1,-2
13/01/2020,37:00.0,13,24,5,1,-2
13/01/2020,38:00.0,13,25,5,1,-2
13/01/2020,39:00.0,13,25,5,1,-2
13/01/2020,40:00.0,13,25,5,1,-2
13/01/2020,41:00.0,13,25,5,1,-2
13/01/2020,42:00.0,13,24,5,1,-2
13/01/2020,43:00.0,13,25,5,1,-2
13/01/2020,44:00.0,13,26,5,1,-2
13/01/2020,45:00.0,13,25,5,1,-2
13/01/2020,46:00.0,13,26,5,1,-2
13/01/2020,47:00.0,13,25,6,1,-3
13/01/2020,48:00.0,13,26,5,1,-3
13/01/2020,49:00.0,13,25,5,1,-3
13/01/2020,50:00.0,13,26,6,1,-3
13/01/2020,51:00.0,13,26,5,1,-3
13/01/2020,52:00.0,13,26,6,1,-3
13/01/2020,53:00.0,13,26,6,1,-3
13/01/2020,54:00.0,13,26,6,1,-3
13/01/2020,55:00.0,13,27,6,1,-3
13/01/2020,56:00.0,13,27,6,1,-3
13/01/2020,57:00.0,13,27,6,1,-3
13/01/2020,58:00.0,13,26,6,1,-4
13/01/2020,59:00.0,13,27,6,0,-3
13/01/2020,00:00.0,13,26,6,1,-4
13/01/2020,01:00.0,13,27,6,0,-3
13/01/2020,02:00.0,13,27,5,0,-3
13/01/2020,03:00.0,13,27,5,0,-3
13/01/2020,04:00.0,13,26,5,0,-3
13/01/2020,05:00.0,13,27,6,0,-3
13/01/2020,06:00.0,13,27,6,0,-3
13/01/2020,07:00.0,13,27,5,0,-3
13/01/2020,08:00.0,13,26,6,0,-3
13/01/2020,09:00.0,13,27,5,0,-3
13/01/2020,10:00.0,13,27,5,0,-3
13/01/2020,11:00.0,13,26,5,0,-2
13/01/2020,12:00.0,13,27,5,0,-3
13/01/2020,13:00.0,13,27,6,0,-3
13/01/2020,14:00.0,13,27,6,1,-3
13/01/2020,15:00.0,13,27,5,0,-3
13/01/2020,16:00.0,13,27,6,0,-3
13/01/2020,17:00.0,13,27,6,0,-3
13/01/2020,18:00.0,13,26,6,1,-3
13/01/2020,19:00.0,13,27,5,0,-3
13/01/2020,20:00.0,13,27,6,0,-2
13/01/2020,21:00.0,13,26,6,0,-2
13/01/2020,22:00.0,13,27,6,0,-3
13/01/2020,23:00.0,13,25,6,0,-3
13/01/2020,24:00.0,13,25,6,0,-3
13/01/2020,25:00.0,13,27,6,0,-3
13/01/2020,26:00.0,13,26,6,0,-3
13/01/2020,27:00.0,13,26,6,0,-3
13/01/2020,28:00.0,13,26,7,0,-3
13/01/2020,29:00.0,13,26,6,0,-4
13/01/2020,30:00.0,13,25,6,0,-3
13/01/2020,31:00.0,13,25,6,0,-3
13/01/2020,32:00.0,13,25,5,0,-3
13/01/2020,33:00.0,13,25,5,0,-3
13/01/2020,34:00.0,13,25,6,0,-3
13/01/2020,35:00.0,13,25,5,0,-3
13/01/2020,36:00.0,13,25,6,0,-3
13/01/2020,37:00.0,13,25,6,0,-2
13/01/2020,38:00.0,13,24,6,-1,-2
13/01/2020,39:00.0,13,24,6,-1,-2
13/01/2020,40:00.0,13,23,6,-1,-3
13/01/2020,41:00.0,13,23,6,-1,-3
13/01/2020,42:00.0,13,23,6,-1,-3
13/01/2020,43:00.0,13,23,6,-1,-3
13/01/2020,44:00.0,13,23,6,-1,-3
13/01/2020,45:00.0,13,23,6,-1,-3
13/01/2020,46:00.0,13,22,6,-1,-3
13/01/2020,47:00.0,13,22,6,-1,-2
13/01/2020,48:00.0,13,22,7,-1,-2
13/01/2020,49:00.0,13,22,7,-1,-2
13/01/2020,50:00.0,13,20,7,-1,-2
13/01/2020,51:00.0,13,20,7,-2,-2
13/01/2020,52:00.0,13,20,7,-1,-2
13/01/2020,53:00.0,13,20,7,-2,-2
13/01/2020,54:00.0,13,20,7,-2,-2
13/01/2020,55:00.0,13,19,7,-2,-2
13/01/2020,56:00.0,13,19,7,-2,-1
13/01/2020,57:00.0,13,18,7,-2,-1
13/01/2020,58:00.0,13,18,8,-2,-1
13/01/2020,59:00.0,13,18,7,-2,-1
13/01/2020,00:00.0,13,17,8,-2,-1
13/01/2020,01:00.0,13,17,8,-2,0
13/01/2020,02:00.0,13,17,9,-2,-1
13/01/2020,03:00.0,13,16,8,-2,-1
13/01/2020,04:00.0,13,16,9,-2,-1
13/01/2020,05:00.0,13,15,9,-2,-1
13/01/2020,06:00.0,13,15,9,-2,-1
13/01/2020,07:00.0,13,14,9,-2,-1
13/01/2020,08:00.0,13,13,9,-2,-1
13/01/2020,09:00.0,13,13,9,-2,-1
13/01/2020,10:00.0,13,12,10,-2,0
13/01/2020,11:00.0,13,12,9,-2,-1
13/01/2020,12:00.0,13,12,8,-2,0
13/01/2020,13:00.0,13,11,8,-2,0
13/01/2020,14:00.0,13,11,8,-2,0
13/01/2020,15:00.0,13,10,8,-2,-1
13/01/2020,16:00.0,13,10,8,-2,-1
13/01/2020,17:00.0,13,10,9,-2,-1
13/01/2020,18:00.0,13,10,9,-2,-1
13/01/2020,19:00.0,13,10,8,-2,-1
13/01/2020,20:00.0,13,10,8,-2,0
13/01/2020,21:00.0,13,10,7,-2,-1
13/01/2020,22:00.0,13,10,8,-2,0
13/01/2020,23:00.0,13,10,7,-2,-1
13/01/2020,24:00.0,13,9,8,-2,0
13/01/2020,25:00.0,13,10,6,-2,0
13/01/2020,26:00.0,13,10,7,-2,0
13/01/2020,27:00.0,13,10,7,-2,0
13/01/2020,28:00.0,13,9,7,-2,0
13/01/2020,29:00.0,13,9,7,-2,0
13/01/2020,30:00.0,13,9,7,-2,0
13/01/2020,31:00.0,13,9,6,-2,1
13/01/2020,32:00.0,13,10,5,-2,1
13/01/2020,33:00.0,13,10,5,-2,1
13/01/2020,34:00.0,13,10,5,-2,0
13/01/2020,35:00.0,13,9,5,-2,0
13/01/2020,36:00.0,13,9,4,-2,0
13/01/2020,37:00.0,13,10,3,-2,0
13/01/2020,38:00.0,13,11,4,-2,0
13/01/2020,39:00.0,13,11,4,-2,0
13/01/2020,40:00.0,13,11,3,-2,0
13/01/2020,41:00.0,13,12,3,-2,0
13/01/2020,42:00.0,13,13,3,-2,-1
13/01/2020,43:00.0,13,12,4,-2,-1
13/01/2020,44:00.0,13,13,4,-2,-1
13/01/2020,45:00.0,13,13,4,-2,-1
13/01/2020,46:00.0,13,13,3,-2,-1
13/01/2020,47:00.0,13,14,3,-2,-1
13/01/2020,48:00.0,13,14,2,-2,-1
13/01/2020,49:00.0,13,14,4,-2,-1
13/01/2020,50:00.0,13,15,4,-2,-2
13/01/2020,51:00.0,13,15,4,-2,-2
13/01/2020,52:00.0,13,15,4,-2,-1
13/01/2020,53:00.0,13,15,5,-2,-1
13/01/2020,54:00.0,13,16,4,-2,-1
13/01/2020,55:00.0,13,15,5,-2,-2
13/01/2020,56:00.0,13,16,5,-2,-1
13/01/2020,57:00.0,13,16,5,-2,-1
13/01/2020,58:00.0,13,17,5,-2,-1
13/01/2020,59:00.0,13,17,5,-2,-1
13/01/2020,00:00.0,13,18,5,-2,-1
13/01/2020,01:00.0,13,18,5,-2,-1
13/01/2020,02:00.0,13,18,5,-2,-1
13/01/2020,03:00.0,13,19,6,-2,-1
13/01/2020,04:00.0,13,18,5,-2,-1
13/01/2020,05:00.0,13,19,6,-2,0
13/01/2020,06:00.0,13,19,6,-2,-1
13/01/2020,07:00.0,13,20,6,-2,-1
13/01/2020,08:00.0,13,20,5,-2,-1
13/01/2020,09:00.0,13,20,5,-2,-1
13/01/2020,10:00.0,13,21,5,-2,-1
13/01/2020,11:00.0,13,20,5,-2,-1
13/01/2020,12:00.0,13,20,5,-2,0
13/01/2020,13:00.0,13,20,5,-2,-1
13/01/2020,14:00.0,13,21,5,-2,0
13/01/2020,15:00.0,13,21,5,-2,0
13/01/2020,16:00.0,13,20,6,-2,0
13/01/2020,17:00.0,13,21,5,-2,0
13/01/2020,18:00.0,13,21,5,-2,0
13/01/2020,19:00.0,13,21,5,-2,0
13/01/2020,20:00.0,13,22,5,-2,0
13/01/2020,21:00.0,13,22,5,-2,0
13/01/2020,22:00.0,13,22,5,-2,0
13/01/2020,23:00.0,13,22,5,-2,0
13/01/2020,24:00.0,13,23,5,-2,0
13/01/2020,25:00.0,13,23,5,-2,1
13/01/2020,26:00.0,13,23,5,-2,1
13/01/2020,27:00.0,13,23,5,-2,1
13/01/2020,28:00.0,13,23,5,-2,1
13/01/2020,29:00.0,13,23,5,-2,0
13/01/2020,30:00.0,13,24,4,-2,0
13/01/2020,31:00.0,13,25,5,-2,0
13/01/2020,32:00.0,13,24,5,-2,0
13/01/2020,33:00.0,13,24,5,-1,0
13/01/2020,34:00.0,13,25,4,-1,0
13/01/2020,35:00.0,13,25,4,-1,0
13/01/2020,36:00.0,13,25,4,-1,0
13/01/2020,37:00.0,13,24,4,-1,0
13/01/2020,38:00.0,13,26,4,-1,0
13/01/2020,39:00.0,13,25,4,-1,1
13/01/2020,40:00.0,13,25,4,-1,1
13/01/2020,41:00.0,13,26,5,-1,1
13/01/2020,42:00.0,13,26,5,-1,1
13/01/2020,43:00.0,13,26,5,-1,1
13/01/2020,44:00.0,13,25,5,-1,1
13/01/2020,45:00.0,13,27,5,-1,1
13/01/2020,46:00.0,13,26,4,-1,1
13/01/2020,47:00.0,13,26,4,-1,1
13/01/2020,48:00.0,13,26,4,-1,1
13/01/2020,49:00.0,13,26,4,-1,1
13/01/2020,50:00.0,13,27,4,-1,1
13/01/2020,51:00.0,13,26,4,-1,1
13/01/2020,52:00.0,13,26,5,-1,1
13/01/2020,53:00.0,13,26,4,-1,1
13/01/2020,54:00.0,13,26,5,-1,1
13/01/2020,55:00.0,13,26,5,-1,1
13/01/2020,56:00.0,13,26,5,-1,1
13/01/2020,57:00.0,13,26,5,-1,1
13/01/2020,58:00.0,13,25,5,-1,1
13/01/2020,59:00.0,13,25,5,-1,1
13/01/2020,00:00.0,13,25,5,-1,1
13/01/2020,01:00.0,13,24,5,-1,1
13/01/2020,02:00.0,13,25,5,-1,1
13/01/2020,03:00.0,13,24,5,-1,1
13/01/2020,04:00.0,13,24,5,-1,1
13/01/2020,05:00.0,13,24,4,-1,1
13/01/2020,06:00.0,13,23,5,-1,1
13/01/2020,07:00.0,13,23,5,-1,1
13/01/2020,08:00.0,13,23,5,-1,1
13/01/2020,09:00.0,13,23,7,-1,1
13/01/2020,10:00.0,13,23,7,0,1
13/01/2020,11:00.0,13,24,7,0,1
13/01/2020,12:00.0,13,23,6,0,1
13/01/2020,13:00.0,13,23,6,0,1
13/01/2020,14:00.0,13,23,6,-1,1
13/01/2020,15:00.0,13,22,6,0,1
13/01/2020,16:00.0,13,22,6,0,1
13/01/2020,17:00.0,13,22,6,0,1
13/01/2020,18:00.0,13,22,7,0,1
13/01/2020,19:00.0,13,22,7,0,1
13/01/2020,20:00.0,13,22,7,0,1
13/01/2020,21:00.0,13,22,7,0,1
13/01/2020,22:00.0,13,22,7,0,1
13/01/2020,23:00.0,13,21,7,0,1
13/01/2020,24:00.0,13,21,7,0,1
13/01/2020,25:00.0,13,22,7,0,1
13/01/2020,26:00.0,13,20,7,0,1
13/01/2020,27:00.0,13,20,7,0,1
13/01/2020,28:00.0,13,20,6,0,1
13/01/2020,29:00.0,13,20,6,0,1
13/01/2020,30:00.0,13,21,7,0,1
